window,contract_number,seed,build_id,build_label,boss_variant_id,archetype_ids,mechanic_ids,hp,duration_ms,target_dps,required_dps,total_damage,dps,is_win,damage_gap,required_dps_gap,blocked_damage,absorbed_damage,crit_negated_damage,dodges,cleanses,interrupts,stuns_ms
generated_duration,7,151053,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,9374,59000,124.182,298.8475,1883.0,31.9153,false,-7491.0,-266.9322,0.0,0.0,0.0,0,10,0,0
fixed_30s,7,151053,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,9374,30000,124.182,298.8475,885.0,29.5,false,-8489.0,-269.3475,0.0,0.0,0.0,0,5,0,0
generated_duration,7,151054,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,59000,148.6061,411.2034,2382.0,40.3729,false,-10868.0,-370.8305,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151054,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,30000,148.6061,411.2034,1206.0,40.2,false,-12044.0,-371.0034,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151054,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,59000,148.6061,411.2034,1560.0,26.4407,false,-11690.0,-384.7627,0.0,360.0,0.0,0,0,0,0
fixed_30s,7,151054,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,30000,148.6061,411.2034,701.0,23.3667,false,-12549.0,-387.8367,0.0,176.0,0.0,0,0,0,0
generated_duration,7,151054,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,59000,148.6061,411.2034,2230.0,37.7966,false,-11020.0,-373.4068,0.0,303.16,0.0,0,0,0,0
fixed_30s,7,151054,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,30000,148.6061,411.2034,904.0,30.1333,false,-12346.0,-381.0701,0.0,144.69,0.0,0,0,0,0
generated_duration,7,151054,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,59000,148.6061,411.2034,2281.0,38.661,false,-10969.0,-372.5424,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151054,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,13250,30000,148.6061,411.2034,1191.0,39.7,false,-12059.0,-371.5034,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151055,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,32000,146.0972,351.625,613.0,19.1563,false,-4876.0,-332.4688,0.0,0.0,0.0,0,11,0,0
fixed_30s,7,151055,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,30000,146.0972,351.625,703.0,23.4333,false,-4786.0,-328.1917,0.0,0.0,0.0,0,9,0,0
generated_duration,7,151055,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,32000,146.0972,351.625,613.0,19.1563,false,-4876.0,-332.4688,0.0,0.0,0.0,0,5,0,0
fixed_30s,7,151055,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,30000,146.0972,351.625,577.0,19.2333,false,-4912.0,-332.3917,0.0,0.0,0.0,0,4,0,0
generated_duration,7,151055,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,32000,146.0972,351.625,750.0,23.4375,false,-4739.0,-328.1875,0.0,0.0,0.0,0,6,0,0
fixed_30s,7,151055,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,30000,146.0972,351.625,668.0,22.2667,false,-4821.0,-329.3583,0.0,0.0,0.0,0,5,0,0
generated_duration,7,151055,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,32000,146.0972,351.625,904.0,28.25,false,-4585.0,-323.375,0.0,0.0,0.0,0,7,0,0
fixed_30s,7,151055,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,5489,30000,146.0972,351.625,1000.0,33.3333,false,-4489.0,-318.2917,0.0,0.0,0.0,0,6,0,0
generated_duration,7,151056,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,37000,117.113,324.027,1408.0,38.0541,false,-5335.0,-285.973,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151056,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,30000,117.113,324.027,1075.0,35.8333,false,-5668.0,-288.1937,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151056,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,37000,117.113,324.027,1038.0,28.0541,false,-5705.0,-295.973,0.0,224.0,0.0,0,0,0,0
fixed_30s,7,151056,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,30000,117.113,324.027,724.0,24.1333,false,-6019.0,-299.8937,0.0,176.0,0.0,0,0,0,0
generated_duration,7,151056,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,37000,117.113,324.027,1131.0,30.5676,false,-5612.0,-293.4595,0.0,207.09,0.0,0,0,0,0
fixed_30s,7,151056,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,30000,117.113,324.027,890.0,29.6667,false,-5853.0,-294.3604,0.0,161.07,0.0,0,0,0,0
generated_duration,7,151056,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,37000,117.113,324.027,1412.0,38.1622,false,-5331.0,-285.8649,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151056,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,6743,30000,117.113,324.027,1096.0,36.5333,false,-5647.0,-287.4937,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151057,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,46000,125.3996,350.1957,750.0,16.3043,false,-4556.0,-333.8913,762.6208,0.0,347.6691,0,0,0,0
fixed_30s,7,151057,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,30000,125.3996,350.1957,442.0,14.7333,false,-4864.0,-335.4623,488.0405,0.0,131.2672,0,0,0,0
generated_duration,7,151057,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,46000,125.3996,350.1957,1808.0,39.3043,false,-3498.0,-310.8913,277.537,0.0,74.875,0,0,0,0
fixed_30s,7,151057,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,30000,125.3996,350.1957,1171.0,39.0333,false,-4135.0,-311.1623,167.83,0.0,72.9705,0,0,0,0
generated_duration,7,151057,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,46000,125.3996,350.1957,828.0,18.0,false,-4478.0,-332.1957,442.0,0.0,118.4053,0,0,0,0
fixed_30s,7,151057,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,30000,125.3996,350.1957,497.0,16.5667,false,-4809.0,-333.629,286.0,0.0,110.2439,0,0,0,0
generated_duration,7,151057,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,46000,125.3996,350.1957,435.0,9.4565,false,-4871.0,-340.7391,507.0,0.0,51.3614,0,0,0,0
fixed_30s,7,151057,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,5306,30000,125.3996,350.1957,265.0,8.8333,false,-5041.0,-341.3623,325.0,0.0,82.6862,0,0,0,0
generated_duration,7,151058,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,38000,121.9103,340.5263,641.0,16.8684,false,-3610.0,-323.6579,517.0,0.0,58.8225,0,0,0,0
fixed_30s,7,151058,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,30000,121.9103,340.5263,425.0,14.1667,false,-3826.0,-326.3596,384.4362,0.0,111.7366,0,0,0,0
generated_duration,7,151058,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,38000,121.9103,340.5263,1517.0,39.9211,false,-2734.0,-300.6053,190.04,0.0,62.0909,0,0,0,0
fixed_30s,7,151058,assassin,Assassin,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,30000,121.9103,340.5263,1192.0,39.7333,false,-3059.0,-300.793,142.751,0.0,82.9705,0,0,0,0
generated_duration,7,151058,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,38000,121.9103,340.5263,675.0,17.7632,false,-3576.0,-322.7632,307.979,0.0,147.0234,0,0,0,0
fixed_30s,7,151058,shadow,Shadow,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,30000,121.9103,340.5263,528.0,17.6,false,-3723.0,-322.9263,241.9895,0.0,93.9336,0,0,0,0
generated_duration,7,151058,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,38000,121.9103,340.5263,386.0,10.1579,false,-3865.0,-330.3684,352.0,0.0,126.054,0,0,0,0
fixed_30s,7,151058,thief,Thief,apex_bulwark,aegis;fortified,block;armor;crit_negation,4251,30000,121.9103,340.5263,326.0,10.8667,false,-3925.0,-329.6596,275.0,0.0,29.5764,0,0,0,0
generated_duration,7,151059,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,38000,134.7047,372.7105,1349.0,35.5,false,-6221.0,-337.2105,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151059,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,30000,134.7047,372.7105,1172.0,39.0667,false,-6398.0,-333.6439,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151059,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,38000,134.7047,372.7105,947.0,24.9211,false,-6623.0,-347.7895,0.0,319.0,0.0,0,0,0,0
fixed_30s,7,151059,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,30000,134.7047,372.7105,732.0,24.4,false,-6838.0,-348.3105,0.0,253.0,0.0,0,0,0,0
generated_duration,7,151059,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,38000,134.7047,372.7105,1469.0,38.6579,false,-6101.0,-334.0526,0.0,192.92,0.0,0,0,0,0
fixed_30s,7,151059,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,30000,134.7047,372.7105,938.0,31.2667,false,-6632.0,-341.4439,0.0,151.58,0.0,0,0,0,0
generated_duration,7,151059,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,38000,134.7047,372.7105,1494.0,39.3158,false,-6076.0,-333.3947,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151059,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,7570,30000,134.7047,372.7105,1213.0,40.4333,false,-6357.0,-332.2772,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151060,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,52000,143.1001,344.3654,1106.0,21.2692,false,-7772.0,-323.0962,0.0,0.0,0.0,0,12,0,0
fixed_30s,7,151060,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,30000,143.1001,344.3654,773.0,25.7667,false,-8105.0,-318.5987,0.0,0.0,0.0,0,7,0,0
generated_duration,7,151060,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,52000,143.1001,344.3654,1528.0,29.3846,false,-7350.0,-314.9808,0.0,0.0,0.0,0,6,0,0
fixed_30s,7,151060,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,30000,143.1001,344.3654,800.0,26.6667,false,-8078.0,-317.6987,0.0,0.0,0.0,0,3,0,0
generated_duration,7,151060,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,52000,143.1001,344.3654,1412.0,27.1538,false,-7466.0,-317.2115,0.0,0.0,0.0,0,7,0,0
fixed_30s,7,151060,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,30000,143.1001,344.3654,834.0,27.8,false,-8044.0,-316.5654,0.0,0.0,0.0,0,4,0,0
generated_duration,7,151060,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,52000,143.1001,344.3654,1754.0,33.7308,false,-7124.0,-310.6346,0.0,0.0,0.0,0,9,0,0
fixed_30s,7,151060,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,8878,30000,143.1001,344.3654,901.0,30.0333,false,-7977.0,-314.3321,0.0,0.0,0.0,0,5,0,0
generated_duration,7,151061,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,45000,133.661,321.6667,988.0,21.9556,false,-6087.0,-299.7111,0.0,0.0,0.0,0,15,0,0
fixed_30s,7,151061,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,30000,133.661,321.6667,588.0,19.6,false,-6487.0,-302.0667,0.0,0.0,0.0,0,10,0,0
generated_duration,7,151061,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,45000,133.661,321.6667,681.0,15.1333,false,-6394.0,-306.5333,0.0,0.0,0.0,0,7,0,0
fixed_30s,7,151061,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,30000,133.661,321.6667,516.0,17.2,false,-6559.0,-304.4667,0.0,0.0,0.0,0,4,0,0
generated_duration,7,151061,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,45000,133.661,321.6667,1157.0,25.7111,false,-5918.0,-295.9556,0.0,0.0,0.0,0,9,0,0
fixed_30s,7,151061,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,30000,133.661,321.6667,697.0,23.2333,false,-6378.0,-298.4333,0.0,0.0,0.0,0,6,0,0
generated_duration,7,151061,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,45000,133.661,321.6667,1339.0,29.7556,false,-5736.0,-291.9111,0.0,0.0,0.0,0,10,0,0
fixed_30s,7,151061,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,7075,30000,133.661,321.6667,1038.0,34.6,false,-6037.0,-287.0667,0.0,0.0,0.0,0,6,0,0
generated_duration,7,151062,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,49000,116.3891,322.0816,2149.0,43.8571,false,-5936.0,-278.2245,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151062,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,30000,116.3891,322.0816,1430.0,47.6667,false,-6655.0,-274.415,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151062,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,49000,116.3891,322.0816,1078.0,22.0,false,-7007.0,-300.0816,0.0,374.0,0.0,0,0,0,0
fixed_30s,7,151062,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,30000,116.3891,322.0816,718.0,23.9333,false,-7367.0,-298.1483,0.0,231.0,0.0,0,0,0,0
generated_duration,7,151062,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,49000,116.3891,322.0816,1499.0,30.5918,false,-6586.0,-291.4898,0.0,238.68,0.0,0,0,0,0
fixed_30s,7,151062,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,30000,116.3891,322.0816,1023.0,34.1,false,-7062.0,-287.9816,0.0,147.42,0.0,0,0,0,0
generated_duration,7,151062,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,49000,116.3891,322.0816,2137.0,43.6122,false,-5948.0,-278.4694,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151062,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,8085,30000,116.3891,322.0816,1192.0,39.7333,false,-6893.0,-282.3483,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151063,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,37000,121.2748,291.8108,811.0,21.9189,false,-4590.0,-269.8919,0.0,0.0,0.0,0,9,0,0
fixed_30s,7,151063,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,30000,121.2748,291.8108,554.0,18.4667,false,-4847.0,-273.3441,0.0,0.0,0.0,0,7,0,0
generated_duration,7,151063,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,37000,121.2748,291.8108,1244.0,33.6216,false,-4157.0,-258.1892,0.0,0.0,0.0,0,4,0,0
fixed_30s,7,151063,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,30000,121.2748,291.8108,839.0,27.9667,false,-4562.0,-263.8441,0.0,0.0,0.0,0,3,0,0
generated_duration,7,151063,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,37000,121.2748,291.8108,887.0,23.973,false,-4514.0,-267.8378,0.0,0.0,0.0,0,5,0,0
fixed_30s,7,151063,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,30000,121.2748,291.8108,720.0,24.0,false,-4681.0,-267.8108,0.0,0.0,0.0,0,4,0,0
generated_duration,7,151063,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,37000,121.2748,291.8108,1084.0,29.2973,false,-4317.0,-262.5135,0.0,0.0,0.0,0,6,0,0
fixed_30s,7,151063,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,5401,30000,121.2748,291.8108,983.0,32.7667,false,-4418.0,-259.0441,0.0,0.0,0.0,0,4,0,0
generated_duration,7,151064,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,35000,125.4448,347.1143,1474.0,42.1143,false,-5359.0,-305.0,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151064,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,30000,125.4448,347.1143,1124.0,37.4667,false,-5709.0,-309.6476,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151064,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,35000,125.4448,347.1143,1147.0,32.7714,false,-5686.0,-314.3429,0.0,260.0,0.0,0,0,0,0
fixed_30s,7,151064,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,30000,125.4448,347.1143,786.0,26.2,false,-6047.0,-320.9143,0.0,220.0,0.0,0,0,0,0
generated_duration,7,151064,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,35000,125.4448,347.1143,1248.0,35.6571,false,-5585.0,-311.4571,0.0,208.0,0.0,0,0,0,0
fixed_30s,7,151064,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,30000,125.4448,347.1143,903.0,30.1,false,-5930.0,-317.0143,0.0,174.72,0.0,0,0,0,0
generated_duration,7,151064,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,35000,125.4448,347.1143,1373.0,39.2286,false,-5460.0,-307.8857,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151064,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,6833,30000,125.4448,347.1143,1202.0,40.0667,false,-5631.0,-307.0476,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151065,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,32000,124.4255,299.375,716.0,22.375,false,-3835.0,-277.0,0.0,0.0,0.0,0,6,0,0
fixed_30s,7,151065,blade_dancer,Blade Dancer,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,30000,124.4255,299.375,725.0,24.1667,false,-3826.0,-275.2083,0.0,0.0,0.0,0,5,0,0
generated_duration,7,151065,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,32000,124.4255,299.375,701.0,21.9063,false,-3850.0,-277.4688,0.0,0.0,0.0,0,3,0,0
fixed_30s,7,151065,assassin,Assassin,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,30000,124.4255,299.375,788.0,26.2667,false,-3763.0,-273.1083,0.0,0.0,0.0,0,3,0,0
generated_duration,7,151065,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,32000,124.4255,299.375,772.0,24.125,false,-3779.0,-275.25,0.0,0.0,0.0,0,4,0,0
fixed_30s,7,151065,shadow,Shadow,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,30000,124.4255,299.375,795.0,26.5,false,-3756.0,-272.875,0.0,0.0,0.0,0,3,0,0
generated_duration,7,151065,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,32000,124.4255,299.375,1016.0,31.75,false,-3535.0,-267.625,0.0,0.0,0.0,0,4,0,0
fixed_30s,7,151065,thief,Thief,plague_court,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,4551,30000,124.4255,299.375,900.0,30.0,false,-3651.0,-269.375,0.0,0.0,0.0,0,4,0,0
generated_duration,7,151066,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,56000,132.18,365.7143,2487.0,44.4107,false,-8152.0,-321.3036,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151066,blade_dancer,Blade Dancer,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,30000,132.18,365.7143,1140.0,38.0,false,-9499.0,-327.7143,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151066,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,56000,132.18,365.7143,1203.0,21.4821,false,-9436.0,-344.2321,0.0,410.0,0.0,0,0,0,0
fixed_30s,7,151066,assassin,Assassin,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,30000,132.18,365.7143,714.0,23.8,false,-9925.0,-341.9143,0.0,220.0,0.0,0,0,0,0
generated_duration,7,151066,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,56000,132.18,365.7143,1958.0,34.9643,false,-8681.0,-330.75,0.0,266.5,0.0,0,0,0,0
fixed_30s,7,151066,shadow,Shadow,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,30000,132.18,365.7143,887.0,29.5667,false,-9752.0,-336.1476,0.0,143.0,0.0,0,0,0,0
generated_duration,7,151066,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,56000,132.18,365.7143,2324.0,41.5,false,-8315.0,-324.2143,0.0,0.0,0.0,0,0,0,0
fixed_30s,7,151066,thief,Thief,void_regent,nullify;warded,absorb;poison_resistance;suppress,10639,30000,132.18,365.7143,1026.0,34.2,false,-9613.0,-331.5143,0.0,0.0,0.0,0,0,0,0
generated_duration,7,151067,blade_dancer,Blade Dancer,apex_bulwark,aegis;fortified,block;armor;crit_negation,4386,32000,147.1979,411.1875,552.0,17.25,false,-3834.0,-393.9375,390.0,0.0,118.8409,0,0,0,0
