contract_number,completed_contract_count,seed,template_id,node_depth,boss_variant_id,boss_variant_label,monster_name,hp,base_hp_before_contract_scaling,contract_hp_multiplier,contract_dps_multiplier,duration_sec,hp_budget_duration_sec,target_dps,required_dps,effective_hp,mitigation_multiplier,pressure_status,archetype_ids,mechanic_ids,defense_overrides,budget,total_cost,budget_delta,major_defense_count
11,10,191006,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Arcane Monster,29727,9909,3.0,5.5,55.0,55.0,282.0885,1061.2545,58369,1.9635,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.41,""stun_duration_ms"":985.0}",400,3972,3572,2
11,10,191007,braided_sideboard,4,plague_court,Plague Court,Spiteful Hexbearer,30555,10185,3.0,5.5,58.0,58.0,284.2793,1052.569,61049,1.998,over_band,spiteful;hexed,cleanse_threshold;slow;poison_resistance;suppress,"{""cleanse_threshold"":4.0,""poison_resistance"":0.29,""slow"":0.22,""suppress"":0.66}",400,4006,3606,0
11,10,191008,elite_orbit,4,apex_bulwark,Apex Bulwark,Fortified Threat,12219,4073,3.0,5.5,34.0,34.0,267.962,1151.4706,39150,3.204,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.74}",400,1722,1322,1
11,10,191009,woven_boss_approach,3,void_regent,Void Regent,Warded Keeper,24408,8136,3.0,5.5,37.0,37.0,323.8617,1378.7297,51013,2.09,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.47,""suppress"":0.5}",400,3200,2800,0
11,10,191010,elite_orbit,4,void_regent,Void Regent,Warded Enemy,33510,11170,3.0,5.5,55.0,55.0,292.3969,1244.7455,68461,2.043,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.52,""suppress"":0.49}",400,4324,3924,0
11,10,191011,braided_sideboard,4,apex_bulwark,Apex Bulwark,Fortified Enemy,18897,6299,3.0,5.5,39.0,39.0,347.5822,1493.359,58241,3.082,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.57}",400,2542,2142,0
11,10,191012,elite_orbit,4,plague_court,Plague Court,Withering Hexbearer,21735,7245,3.0,5.5,45.0,45.0,277.5886,1027.8222,46252,2.128,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.3,""slow"":0.19,""suppress"":0.87}",400,2918,2518,1
11,10,191013,split_spill_rejoin,4,plague_court,Plague Court,Spiteful Hexbearer,30516,10172,3.0,5.5,59.0,59.0,313.8897,1162.1864,68569,2.247,over_band,spiteful;hexed,cleanse_threshold;poison_resistance;suppress;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.27,""slow"":0.27,""suppress"":0.98}",400,4030,3630,1
11,10,191014,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Arcane Monster,20670,6890,3.0,5.5,39.0,39.0,284.3738,1069.7949,41722,2.0185,over_band,devious;arcane,slow;interrupt_skip_count;stun_duration_ms;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.58,""stun_duration_ms"":849.0}",400,2835,2435,2
11,10,191015,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Devious Monster,30606,10202,3.0,5.5,48.0,48.0,324.0761,1219.1458,58519,1.912,over_band,devious;arcane,cleanse_threshold;stun_duration_ms;interrupt_skip_count;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.48,""stun_duration_ms"":792.0}",400,4059,3659,0
11,10,191016,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,17874,5958,3.0,5.5,32.0,32.0,295.9029,1113.2188,35623,1.993,over_band,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.6,""stun_duration_ms"":726.0}",400,2498,2098,2
11,10,191017,elite_orbit,4,apex_bulwark,Apex Bulwark,Fortified Guard,26823,8941,3.0,5.5,56.0,56.0,345.7922,1485.8036,83205,3.102,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":16.0,""crit_negation"":0.57}",400,3535,3135,0
11,10,191018,split_spill_rejoin,4,void_regent,Void Regent,Dimming Acolyte,36348,12116,3.0,5.5,50.0,50.0,339.3225,1444.46,72223,1.987,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.52,""suppress"":0.41}",400,4673,4273,0
11,10,191019,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Threat,27492,9164,3.0,5.5,39.0,39.0,342.934,1459.8974,56936,2.071,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":9.0,""poison_resistance"":0.58,""suppress"":0.47}",400,3571,3171,0
11,10,191020,five_way_market,3,chrono_tyrant,Chrono Tyrant,Devious Monster,29997,9999,3.0,5.5,45.0,45.0,320.7304,1206.5556,54295,1.81,over_band,devious;arcane,stun_duration_ms;slow;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.46,""stun_duration_ms"":612.0}",400,3994,3594,1
11,10,191021,elite_orbit,4,apex_bulwark,Apex Bulwark,Bulwark Gatekeeper,19995,6665,3.0,5.5,49.0,49.0,284.3453,1221.7347,59865,2.994,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.59}",400,2665,2265,0
11,10,191022,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,32460,10820,3.0,5.5,49.0,49.0,348.1209,1309.6531,64173,1.977,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.63,""stun_duration_ms"":640.0}",400,4319,3919,2
11,10,191023,five_way_market,3,plague_court,Plague Court,Bitter Bloom,27426,9142,3.0,5.5,50.0,50.0,306.6655,1135.44,56772,2.07,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.33,""slow"":0.23,""suppress"":0.71}",400,3628,3228,1
11,10,191024,woven_boss_approach,3,plague_court,Plague Court,Spiteful Hexbearer,30702,10234,3.0,5.5,58.0,58.0,291.6579,1079.8621,62632,2.04,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.19,""slow"":0.22,""suppress"":0.88}",400,4043,3643,1
11,10,191025,braided_sideboard,4,apex_bulwark,Apex Bulwark,Fortified Guard,22158,7386,3.0,5.5,48.0,48.0,331.5725,1424.5833,68380,3.086,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.61}",400,2950,2550,0
11,10,191026,elite_orbit,4,void_regent,Void Regent,Hollow Monster,19218,6406,3.0,5.5,34.0,34.0,268.0793,1141.2059,38801,2.019,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":14.0,""poison_resistance"":0.41,""suppress"":0.51}",400,2546,2146,0
11,10,191027,elite_orbit,4,apex_bulwark,Apex Bulwark,Fortified Monster,21267,7089,3.0,5.5,56.0,56.0,278.2326,1195.5179,66949,3.148,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.78}",400,2845,2445,1
11,10,191028,five_way_market,3,plague_court,Plague Court,Spiteful Bloom,20085,6695,3.0,5.5,44.0,44.0,268.7639,995.1136,43785,2.18,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.32,""slow"":0.27,""suppress"":0.83}",400,2723,2323,1
11,10,191029,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,25182,8394,3.0,5.5,45.0,45.0,305.7004,1149.9778,51749,2.055,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.59,""stun_duration_ms"":880.0}",400,3396,2996,2
11,10,191030,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,20388,6796,3.0,5.5,34.0,34.0,301.1759,1133.0294,38523,1.8895,over_band,devious;arcane,interrupt_skip_count;slow;stun_duration_ms;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.46,""stun_duration_ms"":783.0}",400,2779,2379,0
11,10,191031,five_way_market,3,plague_court,Plague Court,Spiteful Threat,20142,6714,3.0,5.5,38.0,38.0,289.9049,1073.3684,40788,2.025,over_band,spiteful;hexed,cleanse_threshold;slow;suppress;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.37,""slow"":0.19,""suppress"":0.64}",400,2711,2311,0
11,10,191032,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Arcane Threat,20910,6970,3.0,5.5,39.0,39.0,293.6033,1104.4872,43075,2.06,over_band,devious;arcane,stun_duration_ms;interrupt_skip_count;slow;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.59,""stun_duration_ms"":854.0}",400,2878,2478,3
11,10,191033,hourglass_detour,4,chrono_tyrant,Chrono Tyrant,Arcane Enemy,21030,7010,3.0,5.5,38.0,38.0,307.9793,1158.5789,44026,2.0935,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.64,""stun_duration_ms"":855.0}",400,2904,2504,3
11,10,191034,elite_orbit,4,apex_bulwark,Apex Bulwark,Bulwark Gatekeeper,20466,6822,3.0,5.5,46.0,46.0,311.8905,1340.087,61644,3.012,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":10.0,""crit_negation"":0.62}",400,2727,2327,0
11,10,191035,five_way_market,3,void_regent,Void Regent,Hollow Vessel,33780,11260,3.0,5.5,55.0,55.0,276.5656,1177.3818,64756,1.917,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.46,""suppress"":0.37}",400,4349,3949,0
11,10,191036,five_way_market,3,apex_bulwark,Apex Bulwark,Fortified Threat,15114,5038,3.0,5.5,38.0,38.0,294.5496,1265.6053,48093,3.182,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.77}",400,2082,1682,1
11,10,191037,braided_sideboard,4,void_regent,Void Regent,Dimming Enemy,36600,12200,3.0,5.5,52.0,52.0,329.8587,1404.1731,73017,1.995,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":9.0,""poison_resistance"":0.49,""suppress"":0.49}",400,4705,4305,0
11,10,191038,hourglass_detour,4,plague_court,Plague Court,Withering Threat,16512,5504,3.0,5.5,31.0,31.0,292.322,1082.3226,33552,2.032,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.24,""slow"":0.28,""suppress"":0.72}",400,2264,1864,1
11,10,191039,hourglass_detour,4,apex_bulwark,Apex Bulwark,Braced Gatekeeper,17220,5740,3.0,5.5,39.0,39.0,318.1482,1367.0,53313,3.096,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.66}",400,2334,1934,0
11,10,191040,hourglass_detour,4,void_regent,Void Regent,Dimming Acolyte,22665,7555,3.0,5.5,38.0,38.0,287.2407,1222.7105,46463,2.05,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.48,""suppress"":0.48}",400,2975,2575,0
11,10,191041,five_way_market,3,void_regent,Void Regent,Warded Enemy,24339,8113,3.0,5.5,37.0,37.0,313.0697,1332.7297,49311,2.026,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.52,""suppress"":0.44}",400,3176,2776,0
11,10,191042,elite_orbit,4,void_regent,Void Regent,Warded Threat,26358,8786,3.0,5.5,38.0,38.0,323.1104,1375.4737,52268,1.983,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":10.0,""poison_resistance"":0.46,""suppress"":0.49}",400,3427,3027,0
11,10,191043,braided_sideboard,4,void_regent,Void Regent,Warded Monster,26445,8815,3.0,5.5,48.0,48.0,276.555,1177.3542,56513,2.137,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":15.0,""poison_resistance"":0.58,""suppress"":0.41}",400,3454,3054,0
11,10,191044,split_spill_rejoin,4,void_regent,Void Regent,Warded Enemy,33939,11313,3.0,5.5,53.0,53.0,286.7122,1220.5283,64688,1.906,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.47,""suppress"":0.34}",400,4366,3966,0
11,10,191045,split_spill_rejoin,4,void_regent,Void Regent,Nullifying Acolyte,33339,11113,3.0,5.5,56.0,56.0,281.9358,1200.1964,67211,2.016,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":8.0,""poison_resistance"":0.55,""suppress"":0.46}",400,4296,3896,0
11,10,191046,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Monster,22128,7376,3.0,5.5,36.0,36.0,318.2747,1197.3611,43105,1.948,over_band,devious;arcane,stun_duration_ms;slow;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.38,""stun_duration_ms"":1032.0}",400,3028,2628,2
11,10,191047,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Threat,23862,7954,3.0,5.5,36.0,36.0,303.141,1140.4167,41055,1.7205,over_band,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.37,""stun_duration_ms"":631.0}",400,3202,2802,0
11,10,191048,split_spill_rejoin,4,plague_court,Plague Court,Bitter Monster,30243,10081,3.0,5.5,49.0,49.0,348.0666,1288.7143,63147,2.088,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":4.0,""poison_resistance"":0.29,""slow"":0.18,""suppress"":0.84}",400,3978,3578,1
11,10,191049,hourglass_detour,4,apex_bulwark,Apex Bulwark,Bulwark Threat,23727,7909,3.0,5.5,51.0,51.0,328.9377,1413.3922,72083,3.038,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":11.0,""crit_negation"":0.63}",400,3138,2738,0
11,10,191050,elite_orbit,4,void_regent,Void Regent,Dimming Threat,45747,15249,3.0,5.5,60.0,60.0,336.3614,1431.8833,85913,1.878,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":8.0,""poison_resistance"":0.44,""suppress"":0.42}",400,5838,5438,0
11,10,191051,five_way_market,3,apex_bulwark,Apex Bulwark,Shielded Guard,24186,8062,3.0,5.5,58.0,58.0,306.3139,1316.0517,76331,3.156,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.76}",400,3212,2812,1
11,10,191052,five_way_market,3,void_regent,Void Regent,Hollow Keeper,17343,5781,3.0,5.5,31.0,31.0,268.6062,1143.5161,35449,2.044,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":13.0,""poison_resistance"":0.53,""suppress"":0.4}",400,2307,1907,0
11,10,191053,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Arcane Threat,24945,8315,3.0,5.5,44.0,44.0,312.4601,1175.5227,51723,2.0735,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;slow;stun_duration_ms,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.57,""stun_duration_ms"":953.0}",400,3368,2968,1
11,10,191054,woven_boss_approach,3,chrono_tyrant,Chrono Tyrant,Devious Monster,36510,12170,3.0,5.5,52.0,52.0,339.1937,1276.0962,66357,1.8175,over_band,devious;arcane,stun_duration_ms;cleanse_threshold;slow;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":2.0,""slow"":0.36,""stun_duration_ms"":843.0}",400,4795,4395,1
11,10,191055,five_way_market,3,apex_bulwark,Apex Bulwark,Fortified Gatekeeper,21981,7327,3.0,5.5,56.0,56.0,287.7804,1236.4286,69240,3.15,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":13.0,""crit_negation"":0.75}",400,2936,2536,1
11,10,191056,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Threat,26472,8824,3.0,5.5,44.0,44.0,325.8305,1225.8409,53937,2.0375,over_band,devious;arcane,slow;stun_duration_ms;cleanse_threshold;interrupt_skip_count,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.61,""stun_duration_ms"":797.0}",400,3578,3178,2
11,10,191057,elite_orbit,4,void_regent,Void Regent,Nullifying Enemy,20721,6907,3.0,5.5,30.0,30.0,324.9954,1383.4667,41504,2.003,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.43,""suppress"":0.51}",400,2728,2328,0
11,10,191058,five_way_market,3,chrono_tyrant,Chrono Tyrant,Arcane Enemy,29610,9870,3.0,5.5,51.0,51.0,321.4772,1209.3725,61678,2.083,over_band,devious;arcane,slow;interrupt_skip_count;cleanse_threshold;stun_duration_ms,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.53,""stun_duration_ms"":1044.0}",400,3954,3554,1
11,10,191059,elite_orbit,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,34917,11639,3.0,5.5,52.0,52.0,344.575,1296.2885,67407,1.9305,over_band,devious;arcane,interrupt_skip_count;cleanse_threshold;slow;stun_duration_ms,"{""cleanse_threshold"":3.0,""interrupt_skip_count"":3.0,""slow"":0.51,""stun_duration_ms"":763.0}",400,4623,4223,1
11,10,191060,hourglass_detour,4,apex_bulwark,Apex Bulwark,Braced Guard,20559,6853,3.0,5.5,45.0,45.0,331.5406,1424.5111,64103,3.118,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":15.0,""crit_negation"":0.63}",400,2754,2354,0
11,10,191061,braided_sideboard,4,void_regent,Void Regent,Warded Vessel,21348,7116,3.0,5.5,31.0,31.0,302.5116,1287.7742,39921,1.87,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":12.0,""poison_resistance"":0.43,""suppress"":0.32}",400,2792,2392,0
11,10,191062,hourglass_detour,4,void_regent,Void Regent,Nullifying Keeper,33981,11327,3.0,5.5,59.0,59.0,268.2959,1142.1017,67384,1.983,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":11.0,""poison_resistance"":0.47,""suppress"":0.45}",400,4380,3980,0
11,10,191063,braided_sideboard,4,apex_bulwark,Apex Bulwark,Shielded Enemy,14544,4848,3.0,5.5,35.0,35.0,302.1584,1298.1429,45435,3.124,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":12.0,""crit_negation"":0.74}",400,2002,1602,1
11,10,191064,elite_orbit,4,plague_court,Plague Court,Bitter Hexbearer,31863,10621,3.0,5.5,58.0,58.0,320.3304,1186.069,68792,2.159,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":4.0,""poison_resistance"":0.26,""slow"":0.3,""suppress"":0.83}",400,4189,3789,1
11,10,191065,woven_boss_approach,3,plague_court,Plague Court,Bitter Bloom,31389,10463,3.0,5.5,57.0,57.0,306.0816,1133.3158,64599,2.058,over_band,spiteful;hexed,cleanse_threshold;suppress;poison_resistance;slow,"{""cleanse_threshold"":3.0,""poison_resistance"":0.26,""slow"":0.24,""suppress"":0.78}",400,4127,3727,1
11,10,191066,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Enemy,33699,11233,3.0,5.5,56.0,56.0,305.2938,1148.4821,64315,1.9085,over_band,devious;arcane,slow;stun_duration_ms;interrupt_skip_count;cleanse_threshold,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":3.0,""slow"":0.37,""stun_duration_ms"":947.0}",400,4462,4062,2
11,10,191067,braided_sideboard,4,plague_court,Plague Court,Bitter Bloom,21507,7169,3.0,5.5,48.0,48.0,274.5928,1016.6458,48799,2.269,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.37,""slow"":0.22,""suppress"":0.95}",400,2908,2508,1
11,10,191068,five_way_market,3,apex_bulwark,Apex Bulwark,Braced Enemy,14496,4832,3.0,5.5,36.0,36.0,294.8434,1266.7778,45604,3.146,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":14.0,""crit_negation"":0.71}",400,2000,1600,1
11,10,191069,hourglass_detour,4,apex_bulwark,Apex Bulwark,Shielded Threat,24981,8327,3.0,5.5,57.0,57.0,314.3805,1350.7193,76991,3.082,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.77}",400,3301,2901,1
11,10,191070,woven_boss_approach,3,void_regent,Void Regent,Nullifying Threat,22638,7546,3.0,5.5,35.0,35.0,300.0778,1277.4286,44710,1.975,over_band,nullify;warded,absorb;poison_resistance;suppress,"{""absorb"":8.0,""poison_resistance"":0.53,""suppress"":0.43}",400,2956,2556,0
11,10,191071,split_spill_rejoin,4,chrono_tyrant,Chrono Tyrant,Devious Monster,26034,8678,3.0,5.5,38.0,38.0,331.3511,1246.5526,47369,1.8195,over_band,devious;arcane,cleanse_threshold;slow;stun_duration_ms;interrupt_skip_count,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.43,""stun_duration_ms"":697.0}",400,3477,3077,0
11,10,191072,braided_sideboard,4,apex_bulwark,Apex Bulwark,Fortified Enemy,16350,5450,3.0,5.5,36.0,36.0,321.3569,1380.6667,49704,3.04,over_band,aegis;fortified,block;armor;crit_negation,"{""armor"":120.0,""block"":9.0,""crit_negation"":0.7}",400,2216,1816,1
11,10,191073,elite_orbit,4,plague_court,Plague Court,Spiteful Bloom,23496,7832,3.0,5.5,38.0,38.0,338.4943,1253.3158,47626,2.027,over_band,spiteful;hexed,cleanse_threshold;suppress;slow;poison_resistance,"{""cleanse_threshold"":3.0,""poison_resistance"":0.29,""slow"":0.25,""suppress"":0.68}",400,3135,2735,1
11,10,191074,braided_sideboard,4,chrono_tyrant,Chrono Tyrant,Devious Threat,20052,6684,3.0,5.5,38.0,38.0,268.129,1008.6579,38329,1.9115,over_band,devious;arcane,cleanse_threshold;interrupt_skip_count;stun_duration_ms;slow,"{""cleanse_threshold"":4.0,""interrupt_skip_count"":2.0,""slow"":0.47,""stun_duration_ms"":809.0}",400,2740,2340,0
